User_ID,Session_ID,Date,Page_Type,Action,Product_Viewed,Cart_Added,Purchase_Made
3047,6865,2023-09-18,Thank_You,Viewed,Product_B,1,0
3492,6478,2023-09-19,Cart,Viewed,Product_A,1,0
4422,2792,2023-09-22,Cart,Initiated,Product_D,1,0
5156,8765,2023-09-26,Cart,Added_to_Cart,Product_C,0,0
8700,5151,2023-09-09,Landing_Page,Added_to_Cart,Product_A,1,0
3863,3597,2023-09-15,Cart,Added_to_Cart,Product_C,1,0
2792,3928,2023-09-15,Landing_Page,Added_to_Cart,Product_A,1,0
3545,7488,2023-09-24,Checkout,Initiated,Product_B,1,0
3894,1289,2023-09-27,Landing_Page,Initiated,Product_D,1,0
7151,6261,2023-09-24,Checkout,Purchase,Product_B,1,1
9481,8954,2023-09-06,Product_Page,Added_to_Cart,Product_B,0,0
636,2227,2023-09-20,Cart,Purchase,Product_B,0,1
8178,4028,2023-09-11,Checkout,Viewed,Product_C,1,0
9129,1753,2023-09-15,Thank_You,Viewed,Product_D,0,0
697,4436,2023-09-11,Thank_You,Purchase,Product_A,0,1
6998,5304,2023-09-24,Thank_You,Initiated,Product_A,0,0
1249,2346,2023-09-15,Checkout,Added_to_Cart,Product_B,0,0
3506,9545,2023-09-18,Cart,Purchase,Product_B,0,1
5492,4230,2023-09-14,Cart,Viewed,Product_A,0,0
6495,6092,2023-09-11,Thank_You,Purchase,Product_A,0,1
8475,6378,2023-09-15,Checkout,Initiated,Product_B,1,0
4823,1023,2023-08-29,Thank_You,Initiated,Product_D,1,0
5866,9855,2023-09-18,Product_Page,Added_to_Cart,Product_C,0,0
859,4364,2023-09-11,Thank_You,Purchase,Product_C,0,1
7992,8852,2023-09-01,Thank_You,Added_to_Cart,Product_C,1,0
6469,8681,2023-09-26,Thank_You,Purchase,Product_A,1,1
8619,4342,2023-09-24,Checkout,Added_to_Cart,Product_D,0,0
7101,8163,2023-09-12,Cart,Initiated,Product_B,1,0
9839,7916,2023-09-02,Thank_You,Added_to_Cart,Product_B,1,0
9751,2980,2023-09-09,Landing_Page,Purchase,Product_B,1,1
2025,2877,2023-09-18,Product_Page,Initiated,Product_C,0,0
8453,9901,2023-08-31,Cart,Initiated,Product_A,0,0
6168,1637,2023-09-27,Cart,Initiated,Product_D,0,0
5044,6607,2023-09-21,Cart,Added_to_Cart,Product_D,0,0
541,7904,2023-09-11,Thank_You,Initiated,Product_D,0,0
5438,5986,2023-09-19,Checkout,Added_to_Cart,Product_C,1,0
5389,6443,2023-09-26,Checkout,Purchase,Product_C,0,1
1113,1945,2023-09-23,Landing_Page,Viewed,Product_A,0,0
9395,5412,2023-09-26,Cart,Purchase,Product_B,0,1
9578,8024,2023-09-06,Product_Page,Initiated,Product_C,1,0
1738,8755,2023-08-30,Thank_You,Viewed,Product_C,0,0
9773,5394,2023-09-01,Landing_Page,Initiated,Product_A,0,0
1794,4667,2023-09-15,Landing_Page,Initiated,Product_C,1,0
6607,8554,2023-09-11,Cart,Initiated,Product_B,1,0
3328,1066,2023-09-17,Checkout,Purchase,Product_A,0,1
964,5360,2023-09-19,Checkout,Purchase,Product_C,1,1
7527,5913,2023-09-26,Product_Page,Viewed,Product_C,0,0
1707,8826,2023-09-27,Checkout,Added_to_Cart,Product_C,1,0
6341,2587,2023-09-13,Checkout,Added_to_Cart,Product_C,1,0
6645,2034,2023-09-19,Landing_Page,Initiated,Product_D,1,0
2005,6028,2023-09-20,Landing_Page,Viewed,Product_B,0,0
5488,5494,2023-09-26,Thank_You,Added_to_Cart,Product_A,0,0
2884,3542,2023-09-12,Landing_Page,Initiated,Product_C,1,0
5091,7745,2023-09-14,Cart,Added_to_Cart,Product_B,1,0
2629,8416,2023-09-25,Checkout,Purchase,Product_D,1,1
2844,3273,2023-09-15,Thank_You,Initiated,Product_B,0,0
8950,3681,2023-09-13,Product_Page,Initiated,Product_B,0,0
59,5330,2023-09-19,Landing_Page,Purchase,Product_C,1,1
7941,9809,2023-09-17,Landing_Page,Initiated,Product_A,0,0
2685,1845,2023-09-22,Checkout,Viewed,Product_A,1,0
7619,4191,2023-09-10,Checkout,Viewed,Product_B,1,0
5294,2604,2023-09-26,Checkout,Initiated,Product_C,1,0
3516,1045,2023-09-20,Landing_Page,Added_to_Cart,Product_C,1,0
2732,9124,2023-09-01,Checkout,Purchase,Product_C,1,1
9974,4948,2023-09-04,Product_Page,Initiated,Product_A,1,0
9451,8329,2023-09-17,Thank_You,Viewed,Product_B,1,0
9689,8307,2023-09-14,Thank_You,Added_to_Cart,Product_D,0,0
612,3683,2023-09-17,Product_Page,Initiated,Product_C,0,0
4261,3488,2023-09-12,Thank_You,Purchase,Product_D,1,1
9760,6433,2023-09-23,Checkout,Purchase,Product_B,1,1
2207,7822,2023-09-10,Landing_Page,Added_to_Cart,Product_A,1,0
6721,4987,2023-09-06,Landing_Page,Added_to_Cart,Product_C,1,0
7301,9215,2023-08-29,Landing_Page,Viewed,Product_B,1,0
90,7008,2023-08-31,Cart,Purchase,Product_D,1,1
9252,8328,2023-09-17,Checkout,Purchase,Product_B,0,1
7697,7922,2023-09-24,Thank_You,Initiated,Product_A,0,0
1202,4279,2023-08-29,Product_Page,Viewed,Product_A,0,0
7871,1766,2023-08-30,Thank_You,Purchase,Product_C,1,1
8751,1996,2023-09-13,Cart,Initiated,Product_A,0,0
5344,4909,2023-09-01,Thank_You,Viewed,Product_A,0,0
1903,7733,2023-09-12,Landing_Page,Purchase,Product_B,1,1
8269,7511,2023-09-04,Product_Page,Purchase,Product_B,1,1
9003,9557,2023-09-16,Thank_You,Viewed,Product_D,0,0
7653,9357,2023-09-19,Landing_Page,Added_to_Cart,Product_A,1,0
589,6894,2023-09-25,Cart,Initiated,Product_D,1,0
5074,6363,2023-08-31,Landing_Page,Initiated,Product_C,1,0
9917,9898,2023-08-31,Landing_Page,Purchase,Product_B,0,1
3667,7017,2023-08-30,Cart,Purchase,Product_C,0,1
1520,2001,2023-09-07,Landing_Page,Viewed,Product_B,0,0
1672,1743,2023-09-02,Thank_You,Initiated,Product_B,0,0
4464,8236,2023-09-23,Product_Page,Viewed,Product_B,0,0
2954,5785,2023-09-01,Landing_Page,Viewed,Product_B,1,0
4718,8669,2023-09-15,Cart,Added_to_Cart,Product_A,1,0
2337,7213,2023-09-05,Landing_Page,Purchase,Product_B,1,1
9659,5887,2023-09-04,Checkout,Purchase,Product_B,0,1
3717,6405,2023-09-26,Cart,Initiated,Product_D,0,0
3800,4349,2023-09-27,Product_Page,Purchase,Product_A,1,1
6790,4358,2023-09-12,Checkout,Purchase,Product_C,1,1
8560,6590,2023-09-22,Product_Page,Purchase,Product_A,0,1
9580,7480,2023-09-01,Thank_You,Viewed,Product_B,0,0
5886,7406,2023-09-09,Product_Page,Initiated,Product_D,0,0
2464,3051,2023-08-30,Checkout,Added_to_Cart,Product_D,1,0
1760,1694,2023-09-04,Product_Page,Purchase,Product_C,1,1
6068,3512,2023-09-10,Cart,Initiated,Product_B,1,0
4588,3648,2023-08-31,Checkout,Added_to_Cart,Product_C,0,0
9159,1812,2023-09-24,Product_Page,Initiated,Product_A,1,0
6408,3523,2023-09-11,Cart,Purchase,Product_A,0,1
5077,8570,2023-09-02,Landing_Page,Added_to_Cart,Product_D,0,0
4497,8388,2023-09-27,Checkout,Purchase,Product_A,0,1
7742,7764,2023-08-29,Cart,Viewed,Product_A,0,0
1178,9068,2023-09-05,Checkout,Added_to_Cart,Product_C,0,0
5821,8555,2023-09-19,Checkout,Initiated,Product_D,1,0
2510,9699,2023-09-08,Thank_You,Purchase,Product_B,1,1
1430,2301,2023-09-01,Product_Page,Purchase,Product_C,1,1
7376,9100,2023-09-11,Cart,Added_to_Cart,Product_D,1,0
7605,7831,2023-09-10,Thank_You,Initiated,Product_D,0,0
2552,8863,2023-09-03,Landing_Page,Initiated,Product_C,1,0
3594,6890,2023-09-13,Product_Page,Viewed,Product_B,1,0
1728,3971,2023-09-21,Thank_You,Viewed,Product_B,1,0
517,7953,2023-09-16,Product_Page,Added_to_Cart,Product_A,0,0
2352,8510,2023-09-12,Checkout,Added_to_Cart,Product_D,1,0
3673,8840,2023-08-29,Checkout,Added_to_Cart,Product_D,1,0
4495,2525,2023-09-16,Product_Page,Added_to_Cart,Product_B,0,0
2795,1806,2023-09-05,Checkout,Viewed,Product_B,0,0
9831,3063,2023-09-18,Product_Page,Viewed,Product_B,0,0
970,9207,2023-09-23,Landing_Page,Purchase,Product_C,0,1
7363,6983,2023-09-21,Thank_You,Viewed,Product_B,0,0
3927,1187,2023-09-15,Thank_You,Viewed,Product_A,0,0
8907,3275,2023-09-26,Checkout,Added_to_Cart,Product_C,1,0
5581,1693,2023-09-14,Landing_Page,Purchase,Product_D,1,1
6177,3781,2023-09-19,Cart,Viewed,Product_A,0,0
4203,5945,2023-09-24,Product_Page,Added_to_Cart,Product_C,1,0
8352,2310,2023-09-18,Checkout,Initiated,Product_B,0,0
9940,4230,2023-09-16,Cart,Viewed,Product_C,0,0
9547,3345,2023-09-27,Thank_You,Added_to_Cart,Product_D,1,0
7874,6724,2023-09-13,Thank_You,Initiated,Product_B,1,0
5620,1093,2023-09-10,Cart,Added_to_Cart,Product_C,1,0
3490,9622,2023-09-26,Landing_Page,Viewed,Product_C,0,0
2178,4602,2023-08-29,Landing_Page,Initiated,Product_A,0,0
5387,8390,2023-09-15,Cart,Viewed,Product_C,0,0
7018,1813,2023-08-31,Landing_Page,Purchase,Product_A,0,1
7238,1948,2023-09-17,Product_Page,Added_to_Cart,Product_B,0,0
7443,6073,2023-09-26,Landing_Page,Purchase,Product_B,0,1
338,6234,2023-09-14,Landing_Page,Viewed,Product_D,1,0
5377,1589,2023-09-14,Cart,Purchase,Product_A,1,1
6668,1832,2023-09-02,Cart,Initiated,Product_D,1,0
5724,4854,2023-09-06,Checkout,Added_to_Cart,Product_B,1,0
6439,7671,2023-09-08,Thank_You,Purchase,Product_C,1,1
7675,8903,2023-09-18,Cart,Added_to_Cart,Product_A,0,0
4993,5039,2023-09-15,Product_Page,Viewed,Product_A,1,0
9614,2882,2023-09-27,Checkout,Purchase,Product_C,0,1
7349,4550,2023-09-10,Cart,Viewed,Product_B,0,0
4173,5090,2023-09-24,Cart,Initiated,Product_C,1,0
3514,5626,2023-09-14,Cart,Added_to_Cart,Product_C,1,0
3291,3266,2023-09-06,Landing_Page,Purchase,Product_C,0,1
3871,8819,2023-09-01,Checkout,Initiated,Product_D,1,0
4912,4447,2023-09-19,Checkout,Purchase,Product_D,0,1
4275,9224,2023-09-06,Checkout,Purchase,Product_D,0,1
6940,5369,2023-09-21,Checkout,Initiated,Product_B,0,0
8247,3935,2023-09-24,Checkout,Added_to_Cart,Product_B,0,0
7408,3469,2023-09-27,Checkout,Purchase,Product_C,1,1
9878,3480,2023-09-19,Landing_Page,Viewed,Product_B,1,0
4337,6931,2023-08-30,Cart,Initiated,Product_A,0,0
2604,6183,2023-09-13,Landing_Page,Purchase,Product_D,0,1
2713,2995,2023-09-13,Thank_You,Initiated,Product_A,0,0
8954,1724,2023-08-29,Product_Page,Added_to_Cart,Product_A,0,0
4003,2642,2023-09-16,Thank_You,Initiated,Product_A,1,0
9904,9741,2023-09-17,Product_Page,Purchase,Product_D,1,1
1252,7833,2023-09-04,Cart,Purchase,Product_C,0,1
6207,2454,2023-09-14,Landing_Page,Viewed,Product_A,1,0
8396,4813,2023-09-01,Checkout,Added_to_Cart,Product_A,1,0
6828,8192,2023-09-12,Thank_You,Initiated,Product_A,0,0
2929,6001,2023-09-13,Cart,Viewed,Product_D,1,0
6467,6659,2023-09-10,Checkout,Viewed,Product_C,0,0
6543,5125,2023-09-25,Thank_You,Added_to_Cart,Product_D,1,0
9992,9030,2023-09-27,Cart,Purchase,Product_C,1,1
551,1625,2023-08-31,Cart,Purchase,Product_A,0,1
9835,5696,2023-09-16,Product_Page,Purchase,Product_A,1,1
2054,9614,2023-09-11,Thank_You,Added_to_Cart,Product_A,0,0
6152,7863,2023-08-31,Cart,Initiated,Product_A,1,0
438,6202,2023-09-22,Cart,Added_to_Cart,Product_A,0,0
8789,1257,2023-09-26,Product_Page,Initiated,Product_D,0,0
2579,8567,2023-08-30,Checkout,Viewed,Product_B,1,0
3782,3173,2023-09-13,Landing_Page,Added_to_Cart,Product_B,1,0
817,3318,2023-09-16,Checkout,Added_to_Cart,Product_C,1,0
1788,8393,2023-09-09,Landing_Page,Initiated,Product_B,0,0
4466,8377,2023-09-01,Checkout,Added_to_Cart,Product_D,0,0
745,5806,2023-09-19,Cart,Initiated,Product_D,1,0
2441,7549,2023-09-07,Product_Page,Purchase,Product_B,1,1
6823,4990,2023-09-27,Thank_You,Purchase,Product_A,0,1
4992,6322,2023-08-31,Thank_You,Initiated,Product_C,0,0
7341,9630,2023-09-01,Product_Page,Purchase,Product_B,1,1
4465,8527,2023-09-23,Thank_You,Initiated,Product_A,1,0
4812,7565,2023-09-11,Cart,Viewed,Product_A,0,0
1785,9413,2023-09-22,Product_Page,Viewed,Product_D,0,0
4307,4707,2023-09-22,Product_Page,Purchase,Product_B,0,1
5027,9260,2023-09-11,Thank_You,Initiated,Product_B,1,0
6813,5303,2023-09-22,Cart,Viewed,Product_A,1,0
4822,5857,2023-09-09,Cart,Initiated,Product_C,0,0
2870,4761,2023-08-31,Checkout,Purchase,Product_B,1,1
8445,1667,2023-09-13,Cart,Viewed,Product_C,0,0
8872,2858,2023-09-03,Landing_Page,Viewed,Product_C,0,0
3158,5473,2023-09-20,Product_Page,Initiated,Product_C,1,0
5988,9625,2023-08-29,Checkout,Added_to_Cart,Product_A,0,0
1870,3543,2023-08-29,Checkout,Initiated,Product_C,0,0
3453,2918,2023-09-05,Landing_Page,Added_to_Cart,Product_C,0,0
2193,4685,2023-08-30,Landing_Page,Purchase,Product_B,0,1
9631,5610,2023-09-21,Cart,Viewed,Product_A,1,0
5354,4484,2023-09-25,Checkout,Added_to_Cart,Product_C,0,0
7424,3908,2023-09-26,Landing_Page,Added_to_Cart,Product_B,0,0
1057,9721,2023-09-01,Cart,Initiated,Product_B,1,0
3008,3246,2023-09-18,Checkout,Viewed,Product_C,1,0
8386,2739,2023-08-31,Product_Page,Initiated,Product_B,1,0
9554,2952,2023-09-25,Cart,Viewed,Product_D,1,0
2686,5311,2023-09-09,Thank_You,Added_to_Cart,Product_B,0,0
9254,4153,2023-09-09,Thank_You,Viewed,Product_B,0,0
4641,8097,2023-09-08,Checkout,Viewed,Product_D,1,0
3129,1706,2023-09-25,Cart,Viewed,Product_B,1,0
6329,3084,2023-09-13,Product_Page,Added_to_Cart,Product_A,1,0
7750,3295,2023-09-01,Thank_You,Viewed,Product_C,0,0
4864,9702,2023-08-31,Product_Page,Purchase,Product_A,1,1
9511,3114,2023-09-24,Cart,Purchase,Product_B,1,1
9027,6121,2023-09-15,Product_Page,Initiated,Product_C,0,0
8940,8219,2023-09-12,Cart,Viewed,Product_C,0,0
6789,8710,2023-09-24,Checkout,Viewed,Product_C,1,0
7708,8097,2023-09-14,Checkout,Purchase,Product_C,0,1
54,9189,2023-09-04,Product_Page,Added_to_Cart,Product_D,1,0
905,9151,2023-09-10,Thank_You,Purchase,Product_C,1,1
2251,7026,2023-09-06,Thank_You,Viewed,Product_D,0,0
9522,6263,2023-09-26,Thank_You,Viewed,Product_B,1,0
6880,4211,2023-09-26,Product_Page,Viewed,Product_D,0,0
5380,3704,2023-09-16,Checkout,Added_to_Cart,Product_A,0,0
7149,9637,2023-09-20,Checkout,Viewed,Product_D,1,0
816,7912,2023-08-31,Landing_Page,Added_to_Cart,Product_C,1,0
8910,9744,2023-08-29,Landing_Page,Initiated,Product_B,1,0
6281,7606,2023-09-23,Checkout,Purchase,Product_B,1,1
6909,9512,2023-09-26,Product_Page,Purchase,Product_A,1,1
8941,7373,2023-09-01,Landing_Page,Viewed,Product_A,0,0
5179,8963,2023-08-29,Product_Page,Initiated,Product_A,0,0
7295,5931,2023-09-20,Checkout,Initiated,Product_A,1,0
9695,1814,2023-09-05,Cart,Purchase,Product_B,0,1
8923,7485,2023-09-05,Thank_You,Added_to_Cart,Product_A,1,0
3372,3132,2023-09-06,Product_Page,Initiated,Product_B,0,0
6856,4767,2023-09-23,Thank_You,Initiated,Product_C,1,0
4632,4010,2023-09-21,Checkout,Initiated,Product_A,1,0
8486,9453,2023-09-20,Checkout,Added_to_Cart,Product_D,1,0
4906,5030,2023-09-06,Cart,Added_to_Cart,Product_A,1,0
7857,2900,2023-09-27,Cart,Viewed,Product_C,1,0
5460,2238,2023-09-18,Thank_You,Added_to_Cart,Product_A,0,0
74,6828,2023-09-14,Checkout,Purchase,Product_D,1,1
3990,3496,2023-09-12,Landing_Page,Initiated,Product_A,1,0
8768,3239,2023-09-07,Landing_Page,Initiated,Product_A,0,0
392,7134,2023-09-11,Checkout,Initiated,Product_D,1,0
5231,3990,2023-09-14,Checkout,Purchase,Product_D,1,1
6976,3354,2023-09-11,Landing_Page,Viewed,Product_C,0,0
5536,5182,2023-09-27,Thank_You,Initiated,Product_D,1,0
8488,7086,2023-09-20,Checkout,Purchase,Product_D,1,1
2461,5655,2023-09-05,Landing_Page,Added_to_Cart,Product_A,1,0
8845,1459,2023-09-14,Cart,Purchase,Product_C,1,1
1602,9827,2023-09-13,Thank_You,Initiated,Product_C,1,0
492,5237,2023-09-23,Product_Page,Initiated,Product_C,0,0
4315,3547,2023-09-25,Landing_Page,Added_to_Cart,Product_C,0,0
2319,8212,2023-09-09,Thank_You,Viewed,Product_A,1,0
267,1790,2023-09-06,Cart,Viewed,Product_B,1,0
9515,6576,2023-09-07,Cart,Viewed,Product_B,0,0
9369,8619,2023-09-09,Landing_Page,Viewed,Product_A,1,0
9305,5902,2023-09-01,Thank_You,Initiated,Product_B,0,0
4402,5284,2023-09-03,Thank_You,Added_to_Cart,Product_C,1,0
6441,4234,2023-09-11,Checkout,Viewed,Product_D,0,0
2967,7625,2023-09-20,Checkout,Initiated,Product_D,1,0
1938,5909,2023-09-04,Landing_Page,Initiated,Product_B,1,0
9639,2810,2023-09-22,Landing_Page,Purchase,Product_D,0,1
1793,4880,2023-09-16,Cart,Viewed,Product_A,0,0
4825,8596,2023-09-11,Product_Page,Viewed,Product_C,1,0
6233,4097,2023-09-14,Product_Page,Purchase,Product_A,1,1
1844,1157,2023-09-09,Cart,Purchase,Product_A,1,1
511,4132,2023-09-25,Product_Page,Initiated,Product_C,0,0
6883,5492,2023-09-25,Product_Page,Purchase,Product_A,1,1
1818,7695,2023-09-18,Product_Page,Added_to_Cart,Product_D,0,0
9551,2070,2023-09-10,Checkout,Added_to_Cart,Product_B,0,0
2983,4027,2023-09-16,Cart,Purchase,Product_A,1,1
6163,8505,2023-09-16,Cart,Initiated,Product_B,0,0
8750,5203,2023-09-26,Checkout,Purchase,Product_D,0,1
6402,9449,2023-09-16,Thank_You,Initiated,Product_A,1,0
4551,7275,2023-09-24,Landing_Page,Viewed,Product_D,1,0
8369,3750,2023-09-09,Checkout,Initiated,Product_D,0,0
3125,1680,2023-09-03,Landing_Page,Purchase,Product_C,0,1
7723,6214,2023-09-08,Product_Page,Initiated,Product_D,0,0
1780,5246,2023-09-25,Product_Page,Purchase,Product_D,1,1
6952,5167,2023-09-05,Landing_Page,Viewed,Product_A,0,0
3385,2564,2023-09-17,Product_Page,Viewed,Product_C,0,0
4513,2009,2023-09-24,Cart,Purchase,Product_B,1,1
86,6146,2023-09-12,Product_Page,Initiated,Product_B,0,0
2355,1048,2023-09-10,Product_Page,Viewed,Product_A,1,0
7798,7324,2023-09-16,Landing_Page,Initiated,Product_B,1,0
3075,1735,2023-09-03,Landing_Page,Purchase,Product_C,0,1
9215,8345,2023-09-11,Thank_You,Viewed,Product_A,0,0
258,9295,2023-09-20,Cart,Added_to_Cart,Product_A,1,0
2472,6671,2023-09-05,Cart,Added_to_Cart,Product_C,1,0
1519,7033,2023-09-22,Cart,Viewed,Product_A,1,0
2306,6453,2023-09-27,Cart,Initiated,Product_A,1,0
3908,3817,2023-09-15,Landing_Page,Purchase,Product_A,1,1
851,6182,2023-09-16,Landing_Page,Viewed,Product_D,1,0
9819,2259,2023-09-19,Cart,Purchase,Product_C,0,1
6772,9573,2023-09-19,Product_Page,Purchase,Product_B,1,1
968,6640,2023-09-05,Product_Page,Initiated,Product_A,0,0
3613,3951,2023-09-08,Landing_Page,Viewed,Product_B,1,0
2835,8799,2023-09-10,Product_Page,Initiated,Product_C,1,0
4916,7815,2023-09-05,Landing_Page,Initiated,Product_A,1,0
5900,9391,2023-09-24,Checkout,Viewed,Product_B,1,0
6188,6304,2023-09-02,Landing_Page,Purchase,Product_B,1,1
8548,2622,2023-09-13,Checkout,Initiated,Product_D,1,0
929,1295,2023-09-23,Checkout,Viewed,Product_C,1,0
4052,1832,2023-09-16,Thank_You,Added_to_Cart,Product_C,1,0
9327,9872,2023-09-11,Cart,Added_to_Cart,Product_B,0,0
1170,1718,2023-09-11,Landing_Page,Viewed,Product_D,0,0
915,5416,2023-09-11,Landing_Page,Added_to_Cart,Product_C,0,0
6730,6257,2023-09-13,Landing_Page,Initiated,Product_C,1,0
5134,9855,2023-08-31,Thank_You,Purchase,Product_D,0,1
4858,6904,2023-08-29,Product_Page,Added_to_Cart,Product_A,0,0
2800,7057,2023-08-29,Thank_You,Viewed,Product_C,0,0
4175,1331,2023-09-14,Product_Page,Purchase,Product_A,1,1
4739,7731,2023-09-03,Cart,Initiated,Product_A,0,0
9120,4283,2023-09-13,Checkout,Viewed,Product_B,0,0
9022,2220,2023-09-14,Thank_You,Initiated,Product_A,0,0
2022,4336,2023-09-13,Thank_You,Initiated,Product_D,1,0
5657,1664,2023-08-30,Product_Page,Purchase,Product_D,1,1
4895,9096,2023-09-17,Product_Page,Viewed,Product_B,1,0
2909,3303,2023-09-22,Checkout,Initiated,Product_D,0,0
2452,4586,2023-09-16,Thank_You,Viewed,Product_A,0,0
2963,6952,2023-09-11,Landing_Page,Initiated,Product_D,1,0
1456,5434,2023-09-09,Checkout,Viewed,Product_A,0,0
7446,8815,2023-09-26,Thank_You,Viewed,Product_A,1,0
3324,5190,2023-09-15,Product_Page,Purchase,Product_C,1,1
1302,4409,2023-09-26,Thank_You,Added_to_Cart,Product_D,0,0
4163,4542,2023-08-31,Landing_Page,Purchase,Product_D,0,1
4931,3446,2023-09-20,Landing_Page,Purchase,Product_C,0,1
2166,8344,2023-09-23,Product_Page,Initiated,Product_D,0,0
5266,7426,2023-09-07,Product_Page,Added_to_Cart,Product_C,0,0
8364,8544,2023-09-05,Cart,Initiated,Product_C,1,0
9716,2627,2023-09-04,Landing_Page,Purchase,Product_D,1,1
486,9513,2023-09-17,Thank_You,Added_to_Cart,Product_C,1,0
7587,7194,2023-09-23,Thank_You,Added_to_Cart,Product_B,0,0
7636,9948,2023-09-21,Thank_You,Added_to_Cart,Product_D,0,0
5960,4446,2023-09-25,Cart,Viewed,Product_A,0,0
2531,1803,2023-09-14,Thank_You,Initiated,Product_C,1,0
818,1274,2023-09-05,Thank_You,Added_to_Cart,Product_B,1,0
7134,1156,2023-08-30,Landing_Page,Initiated,Product_A,1,0
8599,8993,2023-09-07,Cart,Added_to_Cart,Product_B,0,0
3522,3703,2023-09-15,Landing_Page,Viewed,Product_D,0,0
4133,1307,2023-08-29,Cart,Purchase,Product_B,1,1
72,8736,2023-09-24,Product_Page,Purchase,Product_B,0,1
4176,8131,2023-09-08,Landing_Page,Purchase,Product_A,0,1
6313,7603,2023-09-13,Cart,Initiated,Product_C,0,0
7477,9570,2023-09-17,Thank_You,Purchase,Product_C,0,1
2606,9072,2023-09-07,Landing_Page,Viewed,Product_D,0,0
6125,7876,2023-09-24,Cart,Added_to_Cart,Product_A,1,0
9438,3823,2023-09-05,Thank_You,Purchase,Product_A,1,1
9470,4690,2023-09-18,Checkout,Added_to_Cart,Product_D,1,0
3851,7949,2023-09-17,Landing_Page,Added_to_Cart,Product_A,0,0
1133,3423,2023-09-15,Cart,Added_to_Cart,Product_D,1,0
1666,6729,2023-09-15,Product_Page,Viewed,Product_D,1,0
1163,8963,2023-08-29,Product_Page,Initiated,Product_B,0,0
6267,5080,2023-09-16,Thank_You,Viewed,Product_C,0,0
3167,4004,2023-09-06,Thank_You,Added_to_Cart,Product_B,1,0
7262,3114,2023-09-24,Checkout,Initiated,Product_A,1,0
8462,1555,2023-09-25,Cart,Added_to_Cart,Product_A,0,0
5243,1059,2023-09-24,Checkout,Purchase,Product_D,0,1
6122,9362,2023-09-25,Landing_Page,Added_to_Cart,Product_B,1,0
1033,9358,2023-09-12,Landing_Page,Viewed,Product_A,0,0
4169,6129,2023-09-01,Product_Page,Purchase,Product_A,0,1
6586,8586,2023-09-01,Checkout,Added_to_Cart,Product_C,1,0
9560,7668,2023-09-21,Landing_Page,Added_to_Cart,Product_B,0,0
2823,2513,2023-09-07,Landing_Page,Initiated,Product_C,1,0
270,2616,2023-09-15,Product_Page,Initiated,Product_D,1,0
5952,3090,2023-09-23,Cart,Initiated,Product_C,0,0
5636,8271,2023-09-15,Checkout,Viewed,Product_C,0,0
9093,6209,2023-09-27,Thank_You,Initiated,Product_D,0,0
8763,3461,2023-09-26,Product_Page,Initiated,Product_A,1,0
9755,5529,2023-09-19,Checkout,Initiated,Product_B,1,0
4947,7274,2023-09-24,Cart,Added_to_Cart,Product_D,1,0
8572,5246,2023-09-25,Thank_You,Viewed,Product_B,1,0
1632,7056,2023-09-12,Product_Page,Purchase,Product_B,1,1
5314,1308,2023-09-03,Checkout,Initiated,Product_B,0,0
4070,6681,2023-09-07,Product_Page,Viewed,Product_A,1,0
5065,5063,2023-09-14,Checkout,Viewed,Product_A,1,0
9613,3500,2023-09-27,Product_Page,Added_to_Cart,Product_D,0,0
3639,3807,2023-09-27,Landing_Page,Purchase,Product_D,1,1
8925,6758,2023-09-25,Checkout,Purchase,Product_D,0,1
8078,9893,2023-09-24,Checkout,Purchase,Product_D,0,1
1596,2099,2023-09-09,Landing_Page,Initiated,Product_D,0,0
2810,6109,2023-09-06,Landing_Page,Added_to_Cart,Product_C,1,0
5561,6503,2023-09-03,Product_Page,Viewed,Product_B,1,0
675,3920,2023-09-19,Checkout,Viewed,Product_C,0,0
8081,8296,2023-09-19,Cart,Initiated,Product_B,1,0
3769,5868,2023-09-14,Thank_You,Added_to_Cart,Product_B,1,0
1786,2365,2023-09-15,Thank_You,Initiated,Product_C,0,0
4178,6905,2023-09-11,Checkout,Added_to_Cart,Product_D,1,0
7979,8537,2023-09-03,Cart,Viewed,Product_C,0,0
7275,7492,2023-09-13,Product_Page,Purchase,Product_D,1,1
9622,6410,2023-09-06,Landing_Page,Initiated,Product_A,1,0
9869,8668,2023-09-11,Thank_You,Purchase,Product_D,1,1
3482,2263,2023-09-15,Cart,Added_to_Cart,Product_C,0,0
442,8009,2023-09-02,Landing_Page,Purchase,Product_D,1,1
7496,8885,2023-09-17,Product_Page,Initiated,Product_A,1,0
7094,2396,2023-08-29,Thank_You,Viewed,Product_A,0,0
4661,4966,2023-09-04,Checkout,Added_to_Cart,Product_A,0,0
5973,7281,2023-09-08,Product_Page,Added_to_Cart,Product_B,1,0
4843,4539,2023-09-01,Thank_You,Purchase,Product_D,1,1
5830,2352,2023-09-06,Thank_You,Viewed,Product_A,0,0
5974,8121,2023-09-21,Landing_Page,Added_to_Cart,Product_C,0,0
9503,3236,2023-09-27,Checkout,Added_to_Cart,Product_B,0,0
6522,4538,2023-08-30,Cart,Initiated,Product_C,1,0
6549,1672,2023-09-11,Product_Page,Added_to_Cart,Product_B,1,0
4326,9859,2023-09-08,Landing_Page,Viewed,Product_B,1,0
4765,7032,2023-09-19,Cart,Viewed,Product_D,0,0
9990,6030,2023-08-31,Product_Page,Purchase,Product_C,0,1
