user_id,signup_date,age,location,device,traffic_source,pages_visited,session_duration,converted,signup_month
319,2025-03-24,38,Micronesia,Tablet,Paid,2,5.393427438068345,0,2025-03
320,2024-12-16,60,Peru,Desktop,Paid,4,2.3764220301099597,0,2024-12
321,2025-01-09,35,Finland,Desktop,Direct,4,1.143621262819495,0,2025-01
322,2025-01-22,62,United States of America,Mobile,Referral,4,2.2470868604219167,0,2025-01
323,2025-02-19,47,United Kingdom,Desktop,Organic,6,8.437153954666014,0,2025-02
324,2025-04-19,53,Guatemala,Mobile,Organic,7,26.096518063581957,0,2025-04
325,2025-03-20,23,France,Desktop,Direct,5,0.6907930621602936,1,2025-03
326,2024-12-17,40,Romania,Tablet,Organic,4,1.3503249078826491,0,2024-12
327,2025-02-12,58,Tunisia,Desktop,Organic,2,28.99552927250339,0,2025-02
328,2025-01-08,24,Poland,Tablet,Organic,6,12.59583248160704,0,2025-01
329,2025-05-06,46,Botswana,Tablet,Paid,8,0.29531423697652864,0,2025-05
330,2025-06-11,55,Vanuatu,Mobile,Organic,5,4.486032961368163,0,2025-06
331,2025-05-01,51,Maldives,Desktop,Direct,3,5.578072677540771,0,2025-05
332,2025-02-02,28,Andorra,Mobile,Referral,6,2.063466418705551,0,2025-02
333,2025-05-11,46,Netherlands Antilles,Mobile,Direct,2,8.90354301371755,0,2025-05
334,2025-06-02,44,Libyan Arab Jamahiriya,Tablet,Referral,4,0.556434031768241,1,2025-06
335,2025-02-16,48,United Kingdom,Mobile,Organic,5,28.67787016771848,0,2025-02
336,2025-06-09,18,Cayman Islands,Desktop,Direct,3,14.845143437589067,0,2025-06
337,2025-04-26,48,Bhutan,Desktop,Paid,5,6.542952771806582,0,2025-04
338,2025-02-19,35,Lesotho,Desktop,Paid,4,0.934247173819357,1,2025-02
339,2024-12-29,55,Aruba,Desktop,Referral,7,29.725818160333937,0,2024-12
340,2024-12-30,58,Angola,Desktop,Paid,5,1.9773838289633274,0,2024-12
341,2025-04-02,34,Norfolk Island,Tablet,Organic,7,6.558027748810479,1,2025-04
342,2025-01-23,19,Faroe Islands,Tablet,Organic,3,7.01048822338592,0,2025-01
343,2025-03-19,33,Somalia,Tablet,Paid,4,5.19904184393944,0,2025-03
344,2025-01-17,53,United States Virgin Islands,Tablet,Organic,7,3.6951344256003056,0,2025-01
345,2025-01-19,32,Saint Helena,Desktop,Organic,6,10.574098237360143,0,2025-01
346,2025-03-01,25,Holy See (Vatican City State),Desktop,Paid,4,11.91057867883594,0,2025-03
347,2024-12-18,34,Martinique,Mobile,Organic,3,1.1130494663737114,0,2024-12
348,2025-02-23,61,Mongolia,Desktop,Referral,6,12.890482499376173,1,2025-02
349,2024-12-28,52,Portugal,Desktop,Referral,3,2.2278779738963665,0,2024-12
350,2025-01-16,49,Netherlands Antilles,Desktop,Organic,2,19.277924085355192,0,2025-01
351,2025-04-12,30,Tonga,Tablet,Paid,2,20.149310258918774,0,2025-04
352,2024-12-30,19,Mauritius,Tablet,Direct,7,1.1262534142947278,0,2024-12
353,2025-01-07,62,Czech Republic,Desktop,Referral,6,20.120887414385308,0,2025-01
354,2025-03-04,42,Pitcairn Islands,Desktop,Referral,6,1.0470807246027156,0,2025-03
355,2025-02-11,22,Congo,Tablet,Referral,2,3.7820493225928846,0,2025-02
356,2025-02-02,44,Pitcairn Islands,Desktop,Referral,5,1.12123577996922,1,2025-02
357,2025-03-19,40,Denmark,Mobile,Referral,3,24.064686736174018,1,2025-03
358,2025-06-06,28,Madagascar,Mobile,Organic,2,1.213502257739982,1,2025-06
359,2025-01-12,46,Antigua and Barbuda,Mobile,Organic,6,1.7225785767192539,0,2025-01
360,2025-02-02,20,Tanzania,Mobile,Referral,8,26.7622605142509,0,2025-02
361,2025-01-29,25,Antarctica (the territory South of 60 deg S),Mobile,Direct,4,1.5846677037407078,1,2025-01
362,2025-03-09,39,Mayotte,Mobile,Referral,8,4.186296052405466,0,2025-03
363,2025-04-07,41,Maldives,Desktop,Organic,4,12.256719663240947,1,2025-04
364,2025-05-05,50,Korea,Tablet,Paid,7,4.615899530660191,0,2025-05
365,2025-02-15,58,Lao People's Democratic Republic,Tablet,Referral,6,1.5633704284878744,1,2025-02
366,2024-12-13,49,Christmas Island,Mobile,Paid,6,6.965183283967073,0,2024-12
367,2025-05-06,44,Spain,Mobile,Direct,4,2.219259131697586,0,2025-05
368,2025-05-09,33,Montserrat,Mobile,Direct,7,8.166992511906482,0,2025-05
369,2025-05-24,26,United States Minor Outlying Islands,Desktop,Organic,5,4.881847518657007,0,2025-05
370,2025-03-19,21,Suriname,Tablet,Referral,5,21.542394648252117,0,2025-03
371,2025-03-05,51,Belize,Mobile,Organic,3,0.8972400687697617,0,2025-03
372,2025-02-05,24,Aruba,Tablet,Paid,9,3.95527511461163,0,2025-02
373,2025-05-21,40,Tonga,Mobile,Direct,5,8.408710548578274,0,2025-05
374,2025-02-24,44,Indonesia,Mobile,Referral,3,8.318277890102356,0,2025-02
375,2025-01-19,44,Norway,Mobile,Direct,8,6.055682168896938,1,2025-01
376,2025-01-14,55,South Africa,Tablet,Organic,6,1.0654189348078793,0,2025-01
377,2025-05-09,53,Turks and Caicos Islands,Tablet,Organic,2,10.554773622639576,0,2025-05
378,2025-02-23,20,United Kingdom,Mobile,Paid,5,20.176200897723888,0,2025-02
379,2025-02-23,46,Lao People's Democratic Republic,Desktop,Referral,0,5.76076671733314,0,2025-02
380,2025-04-12,56,Korea,Tablet,Organic,7,9.999717740299097,0,2025-04
381,2025-06-08,26,Ecuador,Tablet,Direct,4,3.7943187328007273,1,2025-06
382,2025-02-11,59,Rwanda,Mobile,Direct,5,7.84162233893102,0,2025-02
383,2024-12-21,47,Palau,Mobile,Direct,4,6.782362957642002,0,2024-12
384,2025-01-10,47,Albania,Desktop,Direct,6,5.510083840599833,0,2025-01
385,2025-01-10,28,Guinea,Tablet,Direct,7,2.320955381018731,0,2025-01
386,2025-06-07,47,Mauritania,Desktop,Referral,1,21.509481918568703,0,2025-06
387,2025-01-11,31,Suriname,Mobile,Direct,3,2.6686943881541687,1,2025-01
388,2024-12-29,45,Moldova,Desktop,Paid,8,1.6887953070703197,0,2024-12
389,2025-03-24,39,Saint Martin,Desktop,Organic,3,8.863302079899487,0,2025-03
390,2025-01-13,54,Bolivia,Desktop,Organic,5,7.864397733329596,0,2025-01
391,2025-02-02,29,Gambia,Mobile,Organic,5,5.696537846558779,0,2025-02
392,2025-01-24,35,Kyrgyz Republic,Mobile,Organic,4,2.080065274238022,0,2025-01
393,2025-03-21,27,Sri Lanka,Desktop,Referral,4,2.6507622268329696,0,2025-03
394,2025-03-01,26,Saint Kitts and Nevis,Tablet,Referral,3,0.3210307473693286,0,2025-03
395,2025-03-02,31,North Macedonia,Mobile,Organic,3,43.21958737658847,0,2025-03
396,2024-12-26,60,New Caledonia,Mobile,Paid,9,20.888069195156067,0,2024-12
397,2025-04-15,56,Montenegro,Desktop,Direct,5,17.2072522249779,0,2025-04
398,2025-01-09,60,Swaziland,Mobile,Paid,9,8.697204706039356,0,2025-01
399,2025-04-22,36,Faroe Islands,Desktop,Referral,7,13.522550730657812,1,2025-04
400,2025-03-07,46,Netherlands,Desktop,Direct,7,4.074485502489463,0,2025-03
401,2025-03-17,55,Cocos (Keeling) Islands,Mobile,Direct,6,5.027941684778115,0,2025-03
402,2025-01-06,32,Australia,Tablet,Direct,1,2.7536060455788074,0,2025-01
403,2025-01-15,39,Cocos (Keeling) Islands,Desktop,Direct,8,3.2116142580534888,0,2025-01
404,2025-01-18,21,New Zealand,Desktop,Referral,3,0.6617154428710338,1,2025-01
405,2024-12-17,31,Northern Mariana Islands,Desktop,Referral,3,10.154899359993498,1,2024-12
406,2025-06-01,23,Bangladesh,Tablet,Direct,5,2.192161693418707,1,2025-06
407,2025-01-03,61,Liberia,Mobile,Paid,8,0.7744497557566893,1,2025-01
408,2025-01-21,64,Aruba,Mobile,Direct,6,0.44206053587041805,0,2025-01
409,2025-01-15,47,Malaysia,Tablet,Referral,6,1.1924542514849399,0,2025-01
410,2025-02-19,22,Lesotho,Mobile,Direct,3,1.3976075686324436,0,2025-02
411,2025-06-03,21,Ecuador,Desktop,Referral,5,1.5373088601063327,1,2025-06
412,2024-12-30,58,Barbados,Tablet,Referral,6,0.8518994393746365,0,2024-12
413,2025-04-16,49,Montserrat,Mobile,Direct,7,8.0771174839231,0,2025-04
414,2025-06-08,60,Cyprus,Tablet,Referral,1,16.43660737622018,0,2025-06
415,2025-04-13,43,Korea,Tablet,Referral,9,7.688816754434894,0,2025-04
416,2025-05-21,37,Tajikistan,Tablet,Direct,10,13.085265326225148,0,2025-05
417,2025-05-21,55,Netherlands,Tablet,Paid,6,14.114631304668066,0,2025-05
418,2025-01-20,32,Croatia,Desktop,Paid,1,12.217906338009996,1,2025-01
419,2025-05-08,45,Korea,Mobile,Referral,4,15.805414921034258,0,2025-05
420,2024-12-28,56,Turkmenistan,Tablet,Referral,6,3.0537006718358755,1,2024-12
421,2025-03-07,58,Burkina Faso,Desktop,Referral,6,0.6449230471027201,0,2025-03
422,2025-01-18,44,Jamaica,Mobile,Direct,3,2.4557214634613618,1,2025-01
423,2025-03-12,29,Guam,Tablet,Paid,4,5.429781737049452,1,2025-03
424,2025-06-03,32,Wallis and Futuna,Desktop,Direct,0,5.219610317493432,0,2025-06
425,2025-05-17,43,Dominican Republic,Mobile,Referral,6,13.456368087240522,0,2025-05
426,2025-03-07,28,Japan,Tablet,Paid,5,11.361972581447828,1,2025-03
427,2025-05-27,57,Kenya,Desktop,Organic,5,7.689653000717738,0,2025-05
428,2025-06-01,50,Gibraltar,Mobile,Organic,4,20.104582474821598,0,2025-06
429,2024-12-24,36,Syrian Arab Republic,Desktop,Paid,5,9.927465573833722,0,2024-12
430,2025-02-28,50,Benin,Desktop,Paid,1,3.842239633979508,0,2025-02
431,2025-03-01,31,Uruguay,Tablet,Organic,4,12.957106363664497,0,2025-03
432,2025-06-10,63,Tunisia,Mobile,Organic,4,7.058418671110277,0,2025-06
433,2025-05-23,60,Comoros,Desktop,Direct,1,4.588149454840186,0,2025-05
434,2025-02-13,22,Burkina Faso,Desktop,Direct,8,38.31994302886524,0,2025-02
435,2024-12-12,54,Gibraltar,Mobile,Paid,4,6.033772067709134,0,2024-12
436,2025-01-06,53,Ghana,Tablet,Direct,10,2.1779012801999538,0,2025-01
437,2025-01-04,51,Belarus,Tablet,Organic,5,2.9120155490179145,1,2025-01
438,2025-01-17,58,Saint Vincent and the Grenadines,Desktop,Referral,5,3.7358297974822547,0,2025-01
439,2024-12-15,40,Turkey,Desktop,Referral,5,4.549607660829694,0,2024-12
440,2025-04-10,44,Tuvalu,Tablet,Direct,7,8.794582746389047,0,2025-04
441,2025-06-08,20,Slovakia (Slovak Republic),Tablet,Direct,8,8.830212004869667,0,2025-06
442,2025-04-10,52,Ireland,Mobile,Paid,3,10.696004688867502,0,2025-04
443,2025-04-18,18,Kenya,Tablet,Paid,8,11.59004793768149,0,2025-04
444,2025-04-28,44,Iran,Desktop,Referral,5,5.146476231872818,0,2025-04
445,2025-04-26,56,Swaziland,Desktop,Direct,6,9.84726636553381,1,2025-04
446,2025-01-05,25,Eritrea,Mobile,Direct,4,14.476465457247226,0,2025-01
447,2025-05-03,37,Madagascar,Mobile,Direct,6,23.985368025457756,0,2025-05
448,2025-01-27,45,Sudan,Mobile,Paid,6,0.2333610275995845,0,2025-01
449,2025-02-02,40,Cuba,Mobile,Organic,3,8.149292776336168,0,2025-02
450,2025-01-12,45,Macao,Tablet,Organic,5,5.86856607758409,0,2025-01
451,2025-05-29,25,Saint Kitts and Nevis,Tablet,Organic,4,2.411677312294732,0,2025-05
452,2025-05-26,31,Switzerland,Desktop,Organic,9,4.962234009298757,0,2025-05
453,2025-05-26,46,Cambodia,Desktop,Organic,4,21.875423872582562,0,2025-05
454,2025-05-31,61,El Salvador,Mobile,Organic,6,1.5340253729991493,1,2025-05
455,2025-05-15,24,Cape Verde,Mobile,Paid,8,18.205007182381603,0,2025-05
456,2025-05-20,55,Iceland,Desktop,Direct,6,7.433721301038596,0,2025-05
457,2025-04-15,55,Timor-Leste,Tablet,Paid,2,3.32703938156999,0,2025-04
458,2025-01-12,29,Saint Martin,Tablet,Referral,7,2.440172794727102,0,2025-01
459,2025-05-28,51,Lao People's Democratic Republic,Tablet,Referral,7,6.890384514988652,0,2025-05
460,2025-02-07,38,Comoros,Desktop,Organic,6,4.398172842635339,0,2025-02
461,2025-06-11,41,Afghanistan,Tablet,Direct,8,17.235754200884074,0,2025-06
462,2025-04-18,38,Burkina Faso,Desktop,Referral,2,3.5809897307648035,0,2025-04
463,2025-03-29,26,Latvia,Mobile,Paid,5,4.227251359673532,0,2025-03
464,2025-05-30,34,Korea,Desktop,Organic,8,8.879057166825058,0,2025-05
465,2024-12-25,47,Burundi,Mobile,Organic,5,1.929607450397706,0,2024-12
466,2025-03-01,47,Tajikistan,Desktop,Direct,7,0.8370007538430856,0,2025-03
467,2025-05-21,53,French Polynesia,Mobile,Organic,6,2.480774716398624,0,2025-05
468,2025-01-25,22,Bangladesh,Tablet,Direct,5,13.07969165763099,0,2025-01
469,2025-02-24,48,Reunion,Mobile,Paid,3,2.021018399881898,0,2025-02
470,2025-01-29,24,Liberia,Tablet,Direct,8,8.155357511542565,0,2025-01
471,2025-05-16,38,Serbia,Tablet,Referral,8,1.4678506184776703,0,2025-05
472,2024-12-15,39,Equatorial Guinea,Tablet,Organic,1,7.90651131101158,0,2024-12
473,2025-04-28,19,Estonia,Mobile,Direct,4,0.9151581165558953,1,2025-04
474,2025-05-31,25,Mauritius,Desktop,Paid,1,28.85282871444534,0,2025-05
475,2025-03-13,39,Niue,Mobile,Direct,4,11.721312142751668,0,2025-03
476,2025-03-31,36,Qatar,Desktop,Referral,1,19.91796500770021,1,2025-03
477,2025-02-01,58,Hungary,Tablet,Referral,1,26.881927028677378,0,2025-02
478,2025-04-09,61,Palestinian Territory,Desktop,Direct,6,7.1754799825405815,0,2025-04
479,2025-01-19,35,Cook Islands,Mobile,Paid,7,2.004006953963203,0,2025-01
480,2025-02-12,30,Mongolia,Tablet,Referral,4,34.421474061901776,0,2025-02
481,2025-05-16,48,Tanzania,Mobile,Direct,6,9.08708213581233,1,2025-05
482,2024-12-13,29,Belarus,Mobile,Referral,1,40.987225620953474,0,2024-12
483,2025-03-29,18,India,Desktop,Direct,6,23.083139205833525,0,2025-03
484,2025-05-10,63,Belarus,Tablet,Referral,6,25.870959839038015,1,2025-05
485,2025-01-22,59,Sweden,Tablet,Referral,6,14.180595608583968,0,2025-01
486,2025-01-14,53,Malaysia,Desktop,Organic,7,2.7360349201923215,0,2025-01
487,2025-05-14,57,British Indian Ocean Territory (Chagos Archipelago),Desktop,Organic,5,4.042870820228964,0,2025-05
488,2025-01-26,38,Somalia,Tablet,Direct,3,1.551094665166757,0,2025-01
489,2025-01-08,52,Maldives,Mobile,Direct,5,3.9518419947907004,0,2025-01
490,2025-06-04,47,Guyana,Desktop,Paid,7,11.693441505404898,0,2025-06
491,2025-01-17,20,Seychelles,Mobile,Paid,1,13.95448301707129,1,2025-01
492,2025-05-09,24,Libyan Arab Jamahiriya,Tablet,Referral,6,3.8501410612255733,0,2025-05
493,2024-12-25,50,Azerbaijan,Mobile,Direct,5,12.897760761360955,0,2024-12
494,2025-05-16,34,Morocco,Desktop,Referral,4,14.947568052912626,1,2025-05
495,2025-04-18,30,Senegal,Mobile,Direct,7,14.852899681229392,0,2025-04
496,2025-05-05,32,Myanmar,Tablet,Direct,8,1.2432947595859232,0,2025-05
497,2025-03-27,24,Guatemala,Desktop,Organic,5,7.16571033201201,0,2025-03
498,2025-04-26,36,Belize,Tablet,Paid,5,16.961609320587957,0,2025-04
499,2025-03-19,51,Tokelau,Tablet,Direct,4,13.883722866924222,0,2025-03
500,2025-03-18,48,United States Virgin Islands,Mobile,Organic,7,5.157686095240072,0,2025-03
501,2025-03-02,41,Estonia,Tablet,Direct,5,8.260527278144988,1,2025-03
502,2025-03-24,29,Montenegro,Desktop,Direct,4,5.185302357687548,0,2025-03
503,2025-01-09,62,Suriname,Mobile,Organic,4,2.580713790790048,1,2025-01
504,2025-05-08,48,Iraq,Mobile,Paid,6,6.8847541052133305,0,2025-05
505,2025-06-02,35,Portugal,Tablet,Referral,3,6.7671537071112295,0,2025-06
506,2025-05-04,55,Belgium,Tablet,Organic,0,2.701961265132412,0,2025-05
507,2025-03-01,59,Solomon Islands,Mobile,Paid,2,7.582565935993371,0,2025-03
508,2025-05-10,64,Australia,Tablet,Referral,7,0.2920883615519484,0,2025-05
509,2025-02-27,19,Bahamas,Desktop,Direct,7,11.159578344373866,0,2025-02
510,2025-04-23,20,Heard Island and McDonald Islands,Mobile,Referral,5,0.5550856427699444,0,2025-04
511,2025-02-10,59,Jamaica,Mobile,Referral,9,1.9146382124087347,0,2025-02
512,2025-02-09,26,Mauritania,Desktop,Organic,5,15.567912869638764,0,2025-02
513,2025-05-05,38,Grenada,Mobile,Referral,6,12.02555678487296,1,2025-05
514,2025-06-11,43,South Africa,Mobile,Organic,3,17.883206369681115,0,2025-06
515,2024-12-17,20,Fiji,Tablet,Organic,5,17.498613153554523,0,2024-12
516,2025-05-13,40,Cameroon,Tablet,Direct,4,12.152398019274521,0,2025-05
517,2025-03-30,21,Angola,Desktop,Paid,4,11.713226548792722,1,2025-03
518,2025-02-06,51,Oman,Mobile,Direct,4,7.168287724581842,0,2025-02
519,2024-12-27,61,Azerbaijan,Mobile,Paid,5,3.886901701561852,0,2024-12
520,2025-02-01,64,Senegal,Tablet,Organic,7,3.7711725100020472,0,2025-02
521,2025-03-09,40,Montserrat,Mobile,Organic,5,3.5752577866460316,0,2025-03
522,2025-01-26,37,Kyrgyz Republic,Mobile,Referral,4,11.638401734214291,0,2025-01
523,2025-03-14,28,Cocos (Keeling) Islands,Tablet,Organic,3,3.704927664996151,0,2025-03
524,2025-01-11,61,Vanuatu,Mobile,Direct,4,5.534496245022905,0,2025-01
525,2025-02-19,37,British Indian Ocean Territory (Chagos Archipelago),Tablet,Organic,3,24.866649739431246,0,2025-02
526,2025-05-28,25,Austria,Mobile,Direct,5,5.147285266362839,0,2025-05
527,2025-03-19,34,Togo,Mobile,Referral,5,4.986960402468276,0,2025-03
528,2025-04-29,31,Guadeloupe,Tablet,Direct,3,24.845707003563014,0,2025-04
529,2025-03-01,19,Antigua and Barbuda,Mobile,Organic,2,17.527270752472543,0,2025-03
530,2024-12-15,43,Portugal,Mobile,Paid,2,7.922281715780014,0,2024-12
531,2025-01-20,19,Saint Lucia,Tablet,Paid,3,7.734886076392784,0,2025-01
532,2025-02-28,47,Aruba,Tablet,Paid,4,42.60777183491979,0,2025-02
533,2025-02-02,51,Guernsey,Mobile,Referral,6,28.687829039938926,1,2025-02
534,2025-03-11,23,South Georgia and the South Sandwich Islands,Mobile,Referral,2,13.944809650930967,0,2025-03
535,2025-01-26,30,Cote d'Ivoire,Tablet,Direct,6,10.262040084022832,0,2025-01
536,2025-01-31,48,Norfolk Island,Tablet,Organic,4,24.284438438138167,0,2025-01
537,2025-05-27,41,Panama,Tablet,Paid,10,9.907916949266557,0,2025-05
538,2025-04-25,42,Jamaica,Desktop,Organic,5,1.1832523820263994,0,2025-04
539,2025-01-06,20,British Virgin Islands,Mobile,Organic,8,23.281858831924463,0,2025-01
540,2025-03-14,51,Lebanon,Mobile,Referral,7,25.501394849604146,0,2025-03
541,2025-06-11,37,Georgia,Desktop,Paid,1,15.078266304198713,0,2025-06
542,2025-02-01,52,Puerto Rico,Tablet,Organic,2,11.276947482216823,0,2025-02
543,2025-02-16,25,Greece,Mobile,Paid,6,4.417644308093306,0,2025-02
544,2025-04-07,18,Estonia,Tablet,Paid,6,6.0469439917082655,0,2025-04
545,2025-01-15,38,Cambodia,Mobile,Direct,4,1.689660369619177,0,2025-01
546,2025-02-12,22,Brazil,Tablet,Organic,5,29.248229961163407,0,2025-02
547,2025-05-09,58,Germany,Desktop,Paid,2,44.33800378759478,1,2025-05
548,2025-05-01,42,Mauritania,Desktop,Paid,4,3.2781389715095077,1,2025-05
549,2025-05-19,30,Cameroon,Mobile,Paid,5,22.876146575257973,0,2025-05
550,2025-05-31,56,Bahamas,Mobile,Referral,5,22.69245982502853,0,2025-05
551,2025-05-14,63,Bahamas,Tablet,Paid,7,3.9505899273938745,0,2025-05
552,2025-05-10,20,Sao Tome and Principe,Desktop,Referral,7,7.322560137699099,0,2025-05
553,2025-01-24,36,Chile,Mobile,Referral,6,6.808552456759706,0,2025-01
554,2025-03-23,63,Tonga,Mobile,Paid,5,0.1881400656681774,0,2025-03
555,2025-02-05,30,Bhutan,Tablet,Paid,7,20.47331739967269,1,2025-02
556,2025-05-16,23,Tokelau,Tablet,Paid,8,0.6820141344369297,0,2025-05
557,2025-02-24,54,Netherlands,Mobile,Direct,3,12.378915555969261,0,2025-02
558,2025-01-18,41,Romania,Tablet,Referral,7,11.44405276772974,0,2025-01
559,2025-02-14,27,Swaziland,Mobile,Direct,2,3.9627709798677815,0,2025-02
560,2025-01-26,27,Luxembourg,Mobile,Referral,7,7.334123792464993,0,2025-01
561,2025-03-21,43,Rwanda,Mobile,Referral,5,47.373207078359655,1,2025-03
562,2025-02-02,27,Belarus,Desktop,Paid,2,5.8837956461712935,0,2025-02
563,2025-05-23,46,Guernsey,Tablet,Organic,6,5.660603652420564,0,2025-05
564,2025-02-22,51,Vietnam,Tablet,Referral,3,0.80474730887501,0,2025-02
565,2025-03-21,39,Philippines,Desktop,Direct,4,3.278654337998059,1,2025-03
566,2025-04-24,49,Cameroon,Tablet,Paid,4,1.6664526756491829,0,2025-04
567,2025-06-11,34,Guinea,Tablet,Direct,5,3.926674881697352,0,2025-06
568,2025-02-14,57,Venezuela,Tablet,Organic,5,15.952454069153452,0,2025-02
569,2025-03-02,25,Bhutan,Tablet,Paid,4,7.9628258698178245,0,2025-03
570,2025-03-16,29,Antigua and Barbuda,Desktop,Paid,8,19.693148361792666,1,2025-03
571,2025-02-03,63,Indonesia,Desktop,Paid,5,0.16949727954248886,0,2025-02
572,2025-01-15,32,Romania,Desktop,Organic,6,40.59874528932621,1,2025-01
573,2025-02-03,31,Grenada,Desktop,Paid,5,2.7039294102395086,0,2025-02
574,2025-02-11,26,Micronesia,Tablet,Referral,8,2.9967549284724586,0,2025-02
575,2024-12-27,20,Iran,Mobile,Organic,5,4.3505114822934585,1,2024-12
576,2025-02-06,57,Kiribati,Desktop,Direct,4,9.080867781773186,0,2025-02
577,2024-12-13,49,Bangladesh,Mobile,Direct,9,3.588638982161031,0,2024-12
578,2025-01-18,47,Comoros,Tablet,Paid,4,7.725943771247551,0,2025-01
579,2025-04-12,19,Norway,Tablet,Organic,6,2.2476327073510407,0,2025-04
580,2025-01-01,31,Paraguay,Tablet,Direct,7,3.2264940618357993,0,2025-01
581,2025-03-08,41,Tuvalu,Tablet,Direct,6,9.35044795348752,1,2025-03
582,2025-02-11,37,British Virgin Islands,Desktop,Paid,3,0.7627974912004332,0,2025-02
583,2025-05-31,32,Japan,Desktop,Organic,4,14.918788177875989,0,2025-05
584,2025-01-02,64,Guinea-Bissau,Mobile,Referral,5,17.54063442683067,0,2025-01
585,2025-02-15,54,Czech Republic,Mobile,Direct,3,0.5151585168249142,0,2025-02
586,2025-05-31,38,Bhutan,Desktop,Organic,8,0.37080757551794635,1,2025-05
587,2024-12-22,49,Western Sahara,Desktop,Referral,7,4.904524595702297,0,2024-12
588,2024-12-30,53,Pakistan,Desktop,Direct,0,7.4084399578870865,1,2024-12
589,2025-05-11,25,Nicaragua,Mobile,Paid,2,26.538013377196947,0,2025-05
590,2025-05-16,34,Korea,Tablet,Direct,6,4.260074138155229,0,2025-05
591,2025-01-06,41,Cambodia,Desktop,Organic,10,41.23632403883779,1,2025-01
592,2025-03-07,20,Ecuador,Mobile,Direct,7,4.3981143497463355,0,2025-03
593,2025-01-13,39,Micronesia,Tablet,Direct,4,1.899421750591861,0,2025-01
594,2024-12-13,60,Benin,Desktop,Paid,5,9.32681477869775,0,2024-12
595,2024-12-17,19,Solomon Islands,Desktop,Direct,4,13.10791413010527,1,2024-12
596,2025-03-07,52,Luxembourg,Mobile,Paid,3,5.260495782429837,0,2025-03
597,2025-01-29,34,Netherlands Antilles,Mobile,Referral,6,5.383706371455897,0,2025-01
598,2025-01-07,36,Bahamas,Mobile,Organic,6,28.279730319561807,0,2025-01
599,2025-01-12,18,Cook Islands,Desktop,Referral,2,17.221271069048527,0,2025-01
600,2025-04-14,55,Namibia,Desktop,Organic,6,5.366594532737369,0,2025-04
601,2025-01-05,60,Suriname,Mobile,Organic,3,5.761876018847351,0,2025-01
602,2025-01-27,23,Bahamas,Tablet,Paid,2,5.594166938451998,1,2025-01
603,2024-12-21,50,French Southern Territories,Desktop,Referral,6,11.774320835611253,0,2024-12
604,2024-12-31,24,Somalia,Mobile,Paid,2,14.90882212870311,0,2024-12
605,2025-05-27,38,Ukraine,Desktop,Organic,4,7.50435049627299,0,2025-05
606,2024-12-13,53,Venezuela,Desktop,Direct,6,2.9249011882609994,1,2024-12
607,2025-02-20,33,Bolivia,Tablet,Referral,9,0.8096500252692652,0,2025-02
608,2025-03-13,46,Switzerland,Tablet,Referral,8,36.09806425081373,0,2025-03
609,2025-03-18,46,Italy,Tablet,Direct,6,5.530952143598905,0,2025-03
610,2025-01-08,31,Egypt,Desktop,Direct,4,3.363684122619614,0,2025-01
611,2025-04-15,19,Saint Helena,Tablet,Referral,4,20.114927713115186,0,2025-04
612,2025-05-03,38,Costa Rica,Tablet,Direct,1,3.081786849730295,0,2025-05
613,2025-05-29,21,Australia,Desktop,Referral,5,4.846456438625881,1,2025-05
614,2025-04-09,64,Pakistan,Tablet,Organic,3,21.243913560257333,0,2025-04
615,2025-01-31,20,Cape Verde,Desktop,Referral,3,18.42283546995072,1,2025-01
616,2025-04-19,46,Japan,Desktop,Direct,10,16.838676606765844,1,2025-04
617,2025-04-02,28,Saint Kitts and Nevis,Tablet,Direct,6,10.664934262975503,0,2025-04
618,2024-12-26,21,Nauru,Mobile,Referral,5,0.05708553321947918,1,2024-12
619,2025-01-17,35,Cyprus,Desktop,Organic,5,14.396095385924454,0,2025-01
620,2025-02-05,43,Saint Kitts and Nevis,Desktop,Referral,3,19.456935683955145,0,2025-02
621,2025-02-17,57,Saint Kitts and Nevis,Tablet,Direct,6,26.47964489265434,0,2025-02
622,2025-02-21,47,Saint Vincent and the Grenadines,Mobile,Organic,2,3.025563879323375,0,2025-02
623,2025-02-21,64,Zimbabwe,Mobile,Organic,2,10.514553006721012,0,2025-02
624,2025-01-04,49,Nauru,Mobile,Direct,5,6.8283482095978245,1,2025-01
625,2025-02-10,51,Cambodia,Mobile,Organic,5,10.081236333536108,0,2025-02
626,2025-04-25,58,Mayotte,Desktop,Paid,11,4.966393720396824,0,2025-04
627,2025-05-29,43,Taiwan,Tablet,Paid,5,8.008187817706409,0,2025-05
628,2025-04-10,19,Saint Pierre and Miquelon,Desktop,Organic,6,23.037976695985762,0,2025-04
629,2024-12-18,43,Guadeloupe,Tablet,Paid,6,9.97573349352143,0,2024-12
630,2024-12-20,29,Jersey,Tablet,Paid,6,14.68939182596219,0,2024-12
631,2024-12-16,60,Solomon Islands,Tablet,Referral,6,7.307483830938796,0,2024-12
632,2025-04-24,60,Paraguay,Tablet,Referral,3,14.290987946254486,0,2025-04
633,2025-01-23,40,Nigeria,Mobile,Referral,4,1.2921891926970495,0,2025-01
634,2025-03-30,23,Guernsey,Mobile,Direct,6,6.255227398332063,0,2025-03
635,2025-05-02,58,Belgium,Tablet,Organic,6,20.281613562669243,0,2025-05
